"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-26","6.93",,,"0.00","0.0","0.0","65","83","49","  170","  160",,"19.9","27.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-27","11.63",,,"0.00","0.0","0.0","67","70","49","  340","  340",,"23.9","33.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-28","10.51",,,"0.00","0.0","0.0","53","62","41","  360","   10",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-29","3.13",,,"0.00","0.0","0.0","52","71","35","  220","  220",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-30","4.70",,,"0.00","0.0","0.0","61","80","44","  160","  170",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-10-31","7.38",," 1355","0.26","0.0","0.0","67","81","60","  120","  120",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-01","6.49",,,"0.44","0.0","0.0","71","81","67","  220","  210",,"16.1","23.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-02","7.16",,,"0.00","0.0","0.0","78","88","73","  220","  210",,"15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-03","5.82",,,"0.00","0.0","0.0","79","87","74","  130","  160",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-04","5.37",,,"0.00","0.0","0.0","77","87","67","  210","  270",,"13.0","17.0","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-05","8.05",,,"0.00","0.0","0.0","79","88","74","  190","  190",,"16.1","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-06","7.38",,,"0.00","0.0","0.0","80","89","73","  200","  160",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-07","6.04",,,"0.00","0.0","0.0","78","88","65","  350","  350",,"18.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-08","11.18",,,"0.01","0.0","0.0","64","65","55","  360","   10",,"18.1","21.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-09","9.84",,,"0.05","0.0","0.0","57","66","52","   30","   20",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-10","6.93",,,"0.00","0.0","0.0","57","70","48","   80","  100",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-11","8.28",,,"0.00","0.0","0.0","65","76","55","  150","  140",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-12","4.70",,,"0.00","0.0","0.0","67","81","58","  130","  110",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-13","5.14",,,"0.00","0.0","0.0","69","79","60","  120","  100",,"10.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-14","6.71",,,"0.00","0.0","0.0","67","79","58","  150","  140",,"14.1","15.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-15","5.37",,,"0.00","0.0","0.0","68","81","68","  150",,,"10.1",,"    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-16","9.62",,,"0.00","0.0","0.0","72","81","67","  140",,,"15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-17","8.05",,,"0.00","0.0","0.0","74","86","68","  170","  160",,"17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-18","12.97",,,"0.00","0.0","0.0","76","84","57","  350","  330",,"23.0","36.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-19","10.07",,,"0.00","0.0","0.0","59","67","44","  360","   10",,"21.0","33.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-20","6.49",,,"0.00","0.0","0.0","53","68","41","  150","  140",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-21","6.93",,,"0.00","0.0","0.0","61","77","49","   60","   40",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-22","11.41",,,"0.00","0.0","0.0","63","70","49","   10","  340",,"17.0","27.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-23","2.91",,,"0.00","0.0","0.0","53","66","38","   80",,,"8.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-24","3.58",,,"0.00","0.0","0.0","54","73","38","  160",,,"8.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-25","3.80",,,"0.00","0.0","0.0","62","81","48","  130","  140",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-26","4.25",,,"0.00","0.0","0.0","64","77","53","   10",,,"8.1",,"    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-27","4.70",,,"0.00","0.0","0.0","59","74","46","  140","  130",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-28","6.04",,,"0.00","0.0","0.0","60","77","46","  110",,,"15.0",,"    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-29","2.01",,,"0.00","0.0","0.0","65","74","55","  330",,,"6.9",,"    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-11-30","4.92",,,"0.00","0.0","0.0","62","77","49","   20","  360",,"14.1","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-01","2.24",,,"0.00","0.0","0.0","60","76","47","   40","   30",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-02","2.46",,,"0.00","0.0","0.0","60","78","48","  120","  130",,"10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-03","6.93",,,"0.55","0.0","0.0","62","69","54","  150","  140",,"19.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-04","8.50",,,"0.29","0.0","0.0","71","81","67","  160","  150",,"18.1","25.1","    1",,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-05","10.29",,,"0.00","0.0","0.0","68","76","54","  330","  340",,"25.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-06","10.96",,,"0.32","0.0","0.0","49","54","42","   10","   20",,"18.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-07","10.51",,,"0.58","0.1","0.0","44","46","33","  340","  330",,"21.0","27.1","    1",,,"    1",,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-08","5.59",,,"0.06","0.6","1.2","37","44","29","  340","  330",,"17.0","23.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-09","3.13",,,"0.00","0.0","0.0","40","62","30","  310","  320",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-10","2.91",,,"0.00","0.0","0.0","47","65","35","  310","  290",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-11","5.37",,,"0.00","0.0","0.0","54","75","40","  220","  220",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-12","8.05",,,"0.00","0.0","0.0","57","65","41","   10","  360",,"21.9","30.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-13","2.68",,,"0.00","0.0","0.0","47","59","33","  230","  240",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-14","3.36",,,"0.00","0.0","0.0","52","65","43","  360","   10",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-15","7.83",,,"0.00","0.0","0.0","52","57","42","  350","  360",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-16","8.72",,,"0.82","0.0","0.0","49","60","38","  280","  280",,"29.1","38.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-17","3.36",,,"0.00","0.0","0.0","52","62","48","   10","   30",,"13.0","17.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-18","6.04",,,"0.04","0.0","0.0","59","68","56","  120","  140",,"21.0","25.1","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-19","9.84",,,"0.75","0.0","0.0","70","79","66","  160","  180",,"18.1","25.1","    1","    1","    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-20","4.70",,,"0.01","0.0","0.0","71","78","55","  280","  270",,"14.1","19.0",,,"    1",,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-21","6.71",,,"0.00","0.0","0.0","62","79","48","  170","  170",,"16.1","21.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-22","12.30",,,"0.07","0.0","0.0","76","81","45","  310","  310",,"23.9","31.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-23","7.83",,,"0.00","0.0","0.0","51","56","40","  320","  320",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-24","7.38",,,"0.00","0.0","0.0","49","68","37","   10","   10",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-25","8.72",,,"0.00","0.0","0.0","45","54","36","  150","  140",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-26","10.74",,,"0.10","0.0","0.0","49","51","47","   40","   40",,"16.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-27","12.30",," 1151","0.12","0.0","0.0","44","47","41","   20","   30",,"21.0","25.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-28","8.05",," 2338","0.00","0.0","0.0","41","45","38","   50","   50",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-29","7.16",," 1051","0.00","0.0","0.0","46","54","42","   40","  120",,"13.0","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-30","7.38",," 2007","0.00","0.0","0.0","54","58","50","   20","   10",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-12-31","13.87",," 1212","0.01","0.0","0.0","49","52","39","   10","   20",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-01","14.76",,,"0.00","0.0","0.0","38","41","30","   10","   20",,"23.9","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-02","9.40",,,"0.00","0.0","0.0","31","34","29","  350","  350",,"16.1","19.0",,,,"    1",,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-03","5.82",,,"0.00","0.0","0.0","33","48","25","  350","  350",,"16.1","21.9",,,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-04","3.13",,,"0.00","0.0","0.0","38","55","26","  320","  320",,"10.1","12.1",,,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-05","5.37",,,"0.00","0.0","0.0","46","57","35","  140","  120",,"12.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-06","6.93",,,"0.00","0.0","0.0","47","66","33","  140","  140",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-07","8.28",,,"0.24","0.0","0.0","55","69","44","  140","  210",,"19.9","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-08","10.29",,,"0.09","0.0","0.0","62","66","46","  340","  340",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-09","6.49",,,"0.00","0.0","0.0","50","54","44","   90","  100",,"14.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-10","7.61",,,"0.00","0.0","0.0","55","63","52","  140","  140",,"19.9","21.9","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-11","11.63",,,"0.97","0.0","0.0","62","69","40","  310","  320",,"29.1","42.1","    1",,"    1",,"    1",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-12","14.54",,,"0.00","0.0","0.0","41","49","31","  320","  310",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-13","6.71",,,"0.00","0.0","0.0","40","53","30","  340","  340",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-14","6.49",,,"0.00","0.0","0.0","40","55","28","  140","  110",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-15","7.38",,,"0.00","0.0","0.0","47","67","34","  120","  130",,"19.9","23.0",,,,"    1",,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-16","17.00",,,"0.35","0.1","0.0","40","54","25","  360","  340",,"29.1","36.0","    1",,,"    1",,"    1",,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-17","8.50",,,"0.00","0.0","0.0","27","39","19","   20","   30",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-18","4.70",,,"0.00","0.0","0.0","29","38","21","  100","  110",,"8.9","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-19","8.72",,,"0.02","0.0","0.0","43","57","34","  140","  130",,"17.0","23.0","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-20","6.93",,,"0.07","0.0","0.0","57","73","52","  170","  190",,"16.1","21.0","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-21","12.53",,,"0.52","0.0","0.0","68","75","65","  160","  150",,"23.9","35.1","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-22","10.07",,,"0.08","0.0","0.0","65","70","43","  330","  320",,"23.0","29.1","    1",,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-23","5.82",,,"0.00","0.0","0.0","51","65","38","   10","  310",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-24","3.80",,,"0.00","0.0","0.0","51","66","38","   50","   30",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-25","5.82",,,"0.00","0.0","0.0","47","62","33","  130","  130",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-26","9.62",,,"0.00","0.0","0.0","55","70","44","  130","  140",,"21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-27","5.37",,,"0.72","0.0","0.0","62","66","58","   80","  110",,"12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-28","8.05",,,"0.00","0.0","0.0","63","70","52","  360","  350",,"16.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-29","10.07",,,"0.00","0.0","0.0","56","67","43","  340","  340",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-30","6.49",,,"0.00","0.0","0.0","50","62","38","   60","   60",,"14.1","15.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-01-31","7.61",,,"0.00","0.0","0.0","52","71","35","  160","  160",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-01","5.82",,,"0.00","0.0","0.0","65","79","50","  350","  220",,"16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-02","13.65",,,"0.00","0.0","0.0","59","62","47","   40","   30",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-03","7.61",,,"0.04","0.0","0.0","49","56","44","  130","  130",,"15.0","17.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-04","6.49",,,"0.00","0.0","0.0","59","68","56","   20","   40",,"18.1","21.9","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-05","8.05",,,"0.00","0.0","0.0","57","61","50","  130","  130",,"13.0","17.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-06","8.05",,,"0.08","0.0","0.0","63","75","56","  150","  150",,"17.0","23.0","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-07","13.65",,,"0.31","0.0","0.0","52","57","43","  360","  360",,"21.9","25.1","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-08","5.82",,,"0.00","0.0","0.0","45","60","37","   30","   40",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-09","5.59",,,"0.05","0.0","0.0","59","72","54","  140","  150",,"15.0","17.0","    1","    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-10","5.59",,,"1.62","0.0","0.0","67","72","48","  310","  320",,"15.0","19.0","    1","    1","    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-11","14.54",,,"0.00","0.0","0.0","46","48","38","   10","   10",,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-12","10.51",,,"0.00","0.0","0.0","39","46","36","   10","   30",,"16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-13","6.71",,,"0.60","0.0","0.0","45","54","44","   60","   60",,"13.0","21.9","    1","    1","    1",,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-14","6.49",," 2231","0.01","0.0","0.0","61","80","52","  170","  180",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-15","8.72",," 1325","0.00","0.0","0.0","73","81","69","  170","  180",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-16","5.82",," 1911","0.00","0.0","0.0","72","80","65","   10","   50",,"15.0","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-17","5.82",," 1918","0.00","0.0","0.0","68","77","59","  350","   30",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-18","11.18",," 1724","0.00","0.0","0.0","64","79","59","  150","  150",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-19","14.99",," 1327","0.00","0.0","0.0","73","80","69","  150","  150",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-20","14.99",," 1140","0.00","0.0","0.0","74","80","71","  160","  160",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-21","9.17",," 0444","1.58","0.0","0.0","69","75","51","  130","  130",,"19.9","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-22","5.14",," 0024","0.26","0.0","0.0","58","70","50","  350","   30",,"13.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-23","8.95",," 1255","0.00","0.0","0.0","66","80","57","  150","  140",,"21.9","27.1",,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-24","10.29",," 1036","0.01","0.0","0.0","75","81","73","  170","  150",,"21.9","31.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-25","8.95",," 1532","1.17","0.0","0.0","65","73","55","   60","  330",,"21.0","25.1","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-26","8.50",," 0447","0.00","0.0","0.0","60","71","53","   20","   10",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-27","12.08",," 1602","0.00","0.0","0.0","66","81","60","  150","  160",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-02-28","11.41",," 1643","0.00","0.0","0.0","76","83","72","  160","  160",,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-01","11.86",,,"0.01","0.0","0.0","73","80","61","  350","  340",,"29.1","36.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-02","7.16",,,"0.00","0.0","0.0","65","73","55","   60","   70",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-03","9.84",,,"0.00","0.0","0.0","62","76","50","  150","  160",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-04","12.75",,,"0.02","0.0","0.0","69","77","65","  130","  130",,"23.0","27.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-05","8.05",,,"0.00","0.0","0.0","74","81","67","  330","  340",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-06","9.40",,,"0.00","0.0","0.0","66","74","54","  360","   10",,"23.0","27.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-07","8.72",,,"0.00","0.0","0.0","58","67","49","  360","  360",,"21.9","27.1",,,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-08","7.61",,,"0.00","0.0","0.0","56","67","48","  140","  150",,"15.0","18.1",,,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-09","8.50",,,"0.00","0.0","0.0","58","74","44","  160","  160",,"23.0","27.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2018-03-10","8.05",,,"0.00","0.0","0.0","71","84","66","  110","  180",,"17.0","21.9","    1",,,,,,,"    1",,,,,,,,,
