STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/17/2014,8.72,,,0.88,0,0,82,92,75,170,180,,18.1,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/18/2014,7.61,,,0.25,0,0,77,79,72,20,20,,18.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/19/2014,5.59,,,0,0,0,76,86,70,40,30,,12.1,13,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/20/2014,5.37,,,0,0,0,81,95,74,180,170,,14.1,19,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/21/2014,6.49,,,0,0,0,85,97,75,180,170,,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/22/2014,4.25,,,0,0,0,85,97,73,60,40,,13,18.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/23/2014,4.47,,,0,0,0,85,97,73,40,50,,15,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/24/2014,3.8,,,0.07,0,0,83,94,74,40,40,,15,19,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/25/2014,7.38,,,0,0,0,84,97,72,170,170,,16.1,21.9,,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/26/2014,10.07,,,0,0,0,86,99,72,160,150,,19.9,27.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/27/2014,9.62,,,0,0,0,86,99,72,200,200,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/28/2014,6.49,,,0,0,0,86,100,71,210,210,,17,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/29/2014,4.47,,,0,0,0,85,98,70,40,30,,28,35.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/30/2014,8.5,,,0,0,0,83,97,71,160,160,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/31/2014,7.83,,,0,0,0,85,98,76,20,30,,21,25.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/1/2014,9.62,,,0,0,0,83,91,73,10,10,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/2/2014,8.05,,,0,0,0,78,90,64,40,30,,16.1,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/3/2014,7.38,,,0,0,0,79,94,67,30,50,,18.1,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/4/2014,6.93,,,0,0,0,82,94,71,40,40,,18.1,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/5/2014,4.03,,,0,0,0,82,98,68,110,110,,18.1,25.1,,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/6/2014,6.26,,,0,0,0,85,98,70,150,140,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/7/2014,10.74,,,0,0,0,87,103,76,160,150,,17,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/8/2014,9.84,,,0,0,0,88,101,74,170,180,,19.9,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/9/2014,8.28,,,0,0,0,87,100,73,190,240,,18.1,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/10/2014,6.93,,,0,0,0,89,102,73,150,130,,18.1,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/11/2014,6.04,,,0,0,0,87,103,75,10,10,,36,44.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/12/2014,6.71,,,0,0,0,84,100,72,30,50,,17,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/13/2014,7.83,,,0,0,0,83,98,64,10,20,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/14/2014,4.25,,,0,0,0,82,99,66,50,110,,15,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/15/2014,6.93,,,0,0,0,86,100,71,180,180,,16.1,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/16/2014,10.74,,,0,0,0,87,102,76,170,180,,21,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/17/2014,9.84,,,0,0,0,88,101,77,210,190,,18.1,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/18/2014,10.51,,,0,0,0,88,101,76,150,200,,21,34,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/19/2014,12.53,,,0,0,0,86,97,72,160,130,,21.9,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/20/2014,13.42,,,0,0,0,88,101,78,160,170,,23.9,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/21/2014,13.87,,,0,0,0,89,102,78,150,150,,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/22/2014,12.08,,,0,0,0,89,101,78,180,180,,21,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/23/2014,8.72,,,0,0,0,86,100,69,170,170,,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/24/2014,7.83,,,0,0,0,87,100,74,170,220,,17,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/25/2014,5.14,,,0,0,0,87,101,71,140,100,,13,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/26/2014,5.59,,,0,0,0,87,100,71,30,30,,23.9,32,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/27/2014,4.92,,,0,0,0,84,97,71,60,80,,16.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/28/2014,6.04,,,0,0,0,83,97,70,110,110,,23.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/29/2014,5.82,,,0,0,0,83,96,73,140,150,,23,29.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/30/2014,5.37,,,0,0,0,81,95,72,160,150,,16.1,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/31/2014,9.84,,,0,0,0,83,96,71,140,150,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/1/2014,11.63,,,0,0,0,86,100,77,140,150,,23,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/2/2014,11.18,,,0,0,0,85,98,74,180,180,,23,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/3/2014,8.5,,,0,0,0,85,99,72,150,150,,25.1,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/4/2014,7.38,,,0.08,0,0,82,97,71,170,140,,17,42.9,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/5/2014,4.7,,,0.05,0,0,83,99,72,200,180,,21,25.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/6/2014,4.03,,,0.04,0,0,82,97,70,10,10,,21,23,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/7/2014,6.93,,,0.08,0,0,81,91,72,180,180,,18.1,23.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/8/2014,3.58,,,0,0,0,80,94,68,140,150,,12.1,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/9/2014,9.62,,,0,0,0,83,97,71,190,180,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/10/2014,12.97,,,0,0,0,86,100,77,190,180,,21,29.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/11/2014,6.26,,,0,0,0,86,99,72,150,150,,18.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/12/2014,7.83,,,0.69,0,0,83,98,66,70,60,,35.1,40,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/13/2014,13.42,,,0.21,0,0,65,67,60,10,10,,23.9,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/14/2014,7.16,,,0,0,0,68,78,64,30,20,,13,16.1,1,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/15/2014,3.8,,,0,0,0,75,89,67,80,70,,13,19,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/16/2014,6.71,,,0.01,0,0,82,94,73,140,130,,21.9,28,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/17/2014,4.92,,,0.02,0,0,79,91,75,130,130,,17,21,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/18/2014,6.49,,,1.46,0,0,80,90,71,20,20,,28,31.1,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/19/2014,5.14,,,0.57,0,0,78,86,74,110,110,,16.1,19.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/20/2014,5.14,,,0,0,0,79,88,73,70,60,,18.1,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/21/2014,4.92,,,0,0,0,80,91,69,40,30,,16.1,21,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/22/2014,6.26,,,0,0,0,78,91,66,40,40,,19.9,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/23/2014,5.82,,,0,0,0,76,85,65,60,60,,13,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/24/2014,2.91,,,0,0,0,70,84,55,80,60,,13,19,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/25/2014,5.59,,,0,0,0,71,84,60,100,130,,16.1,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/26/2014,6.26,,,0,0,0,74,86,63,80,70,,14.1,19,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/27/2014,3.8,,,0.01,0,0,75,81,63,70,40,,13,19,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/28/2014,4.47,,,0,0,0,72,87,60,70,10,,15,19.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/29/2014,4.47,,,0,0,0,75,89,63,40,50,,13,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/30/2014,3.36,,,0,0,0,75,91,62,110,180,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/1/2014,8.28,,,0,0,0,81,93,71,190,170,,16.1,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/2/2014,11.63,,,0.37,0,0,84,94,73,200,190,,21.9,31.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/3/2014,10.74,,,0,0,0,76,84,56,10,20,,23,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/4/2014,6.26,,,0,0,0,65,80,53,180,40,,13,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/5/2014,9.4,,,0,0,0,68,87,53,190,170,,21,27.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/6/2014,8.28,,,0,0,0,78,90,69,70,60,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/7/2014,9.17,,,0,0,0,78,93,71,170,180,,17,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/8/2014,8.72,,,0,0,0,80,91,67,150,140,,17,25.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/9/2014,11.63,,,0.03,0,0,81,92,73,190,150,,21,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/10/2014,12.75,,,0,0,0,81,93,74,200,180,,23,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/11/2014,9.17,,,1.19,0,0,71,78,60,20,330,,18.1,23,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/12/2014,6.26,,,0,0,0,65,78,62,180,180,,21.9,29.1,1,,1,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/13/2014,13.2,,,0.16,0,0,74,77,55,330,330,,23.9,35.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/14/2014,6.26,,,0,0,0,65,79,50,360,340,,16.1,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/15/2014,3.8,,,0,0,0,65,87,46,210,250,,12.1,15,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/16/2014,7.16,,,0,0,0,67,86,48,190,200,,21,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/17/2014,5.82,,,0,0,0,69,86,52,200,200,,17,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/18/2014,2.24,,,0,0,0,71,86,57,70,80,,10.1,14.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/19/2014,4.47,,,0,0,0,70,82,59,80,80,,15,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/20/2014,2.91,,,0,0,0,68,81,56,40,20,,12.1,14.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/21/2014,3.58,,,0,0,0,67,82,53,80,40,,14.1,19,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/22/2014,3.8,,,0,0,0,67,83,55,60,80,,14.1,19,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/23/2014,2.46,,,0.02,0,0,72,82,59,70,90,,8.9,13,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/24/2014,2.01,,,0,0,0,68,85,53,130,110,,10.1,12.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/25/2014,3.8,,,0,0,0,70,88,53,230,210,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/26/2014,6.49,,,0,0,0,69,85,52,160,150,,17,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/27/2014,9.4,,,0,0,0,71,87,53,190,180,,23,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/28/2014,2.24,,,0,0,0,71,85,55,190,330,,12.1,14.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/29/2014,6.93,,,0,0,0,71,81,57,30,20,,15,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/30/2014,3.13,,,0,0,0,67,83,56,100,80,,8.1,13,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/31/2014,11.63,,,0.17,0,0,67,76,51,20,350,,25.1,30,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/1/2014,6.26,,,0,0,0,55,69,41,140,40,,14.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/2/2014,8.5,,,0,0,0,55,76,38,140,150,,21.9,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/3/2014,10.07,,,0,0,0,66,77,53,180,150,,25.1,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/4/2014,10.96,,,1.12,0,0,73,79,58,20,20,,28,34,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/5/2014,11.86,,,1.68,0,0,58,59,55,10,10,,23,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/6/2014,9.62,,,0.05,0,0,58,62,55,10,360,,19.9,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/7/2014,4.03,,,0,0,0,59,71,46,10,10,,13,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/8/2014,5.82,,,0,0,0,57,75,45,20,20,,25.1,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/9/2014,5.37,,,0,0,0,57,74,40,190,190,,13,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/10/2014,10.29,,,0,0,0,58,78,39,200,190,,23.9,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/11/2014,13.42,,,0,0,0,59,65,40,350,340,,25.1,34,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/12/2014,18.12,,,0,0,0,44,51,37,10,10,,25.1,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/13/2014,15.66,,,0,0,0,38,42,28,360,360,,25.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/14/2014,5.14,,,0,0,0,35,45,25,50,50,,12.1,14.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/15/2014,3.13,,,0.06,0,0,43,47,42,140,140,,13,16.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/16/2014,11.18,,,0.01,0,0,48,50,35,350,350,,29.1,35.1,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/17/2014,11.41,,,0,0,0,40,52,28,340,330,,23.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/18/2014,3.58,,,0,0,0,39,55,26,180,190,,15,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/19/2014,6.26,,,0,0,0,43,68,26,190,210,,21.9,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/20/2014,6.49,,,0.27,0,0,51,72,35,190,200,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/21/2014,9.4,,,0.05,0,0,65,76,61,150,150,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/22/2014,9.4,,,3.4,0,0,66,66,57,360,360,,25.1,32,1,,1,,1,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/23/2014,10.07,,,0,0,0,65,82,52,330,330,,23.9,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/24/2014,8.05,,,0,0,0,58,66,36,340,340,,23,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/25/2014,3.13,,,0,0,0,48,67,33,260,260,,13,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/26/2014,7.38,,,0,0,0,53,76,39,220,210,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/27/2014,5.37,,,0,0,0,51,64,36,40,50,,14.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/28/2014,8.05,,,0,0,0,49,73,33,190,190,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/29/2014,14.32,,,0,0,0,61,77,53,190,200,,28,36.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/30/2014,12.53,,,0,0,0,70,79,58,190,180,,25.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/1/2014,12.75,,,0,0,0,57,63,41,20,30,,23.9,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/2/2014,8.05,,,0,0,0,43,49,40,10,10,,16.1,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/3/2014,2.01,,,0,0,0,51,62,47,140,150,,6.9,10.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/4/2014,4.7,,,0.04,0,0,61,67,59,150,160,,14.1,18.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/5/2014,7.83,,,0,0,0,67,78,54,220,210,,19.9,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/6/2014,9.4,,,0,0,0,60,68,49,20,20,,18.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/7/2014,8.28,,,0,0,0,54,56,49,10,10,,17,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/8/2014,6.49,,,0,0,0,55,65,41,350,10,,14.1,18.1,1,,,,,,,,,,,,,,,,,
